i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3706,15.810609491218182,.020279427628165,-.480137036123535,1.179471011836228,.333190764358315,1.179471011836228,.333190764358315,.407556955191863,1.420762734799720
3707,15.814876862200967,.025316289588637,-.478702209174363,1.181147335205704,.339283084245487,1.181147335205704,.339283084245487,.378007601110269,1.434432440905832
3708,15.819144233183751,.030360034502400,-.477241261564002,1.182696518228206,.345432331795947,1.182696518228206,.345432331795947,.347972546625275,1.447439003192964
3709,15.823411604166536,.035410115443775,-.475753956474679,1.184116524841343,.351635624049911,1.184116524841343,.351635624049911,.317469144384583,1.459757617496596
3710,15.827678975149320,.040465976960063,-.474240069615754,1.185405395570811,.357889973178032,1.185405395570811,.357889973178032,.286515935365687,1.471363950272214
3711,15.831946346132105,.045527055409167,-.472699389666736,1.186561252584116,.364192288641162,1.186561252584116,.364192288641162,.255132640042607,1.482234209701410
3712,15.836213717114889,.050592779318696,-.471131718710433,1.187582304697355,.370539379654950,1.187582304697355,.370539379654950,.223340145195787,1.492345217407879
3713,15.840481088097674,.055662569766290,-.469536872654931,1.188466852316203,.376927957961248,1.188466852316203,.376927957961248,.191160486252904,1.501674480478216
3714,15.844748459080458,.060735840780866,-.467914681643096,1.189213292291842,.383354640906935,1.189213292291842,.383354640906935,.158616825070321,1.510200263467071
3715,15.849015830063243,.065811999764364,-.466264990448270,1.189820122672231,.389815954829387,1.189820122672231,.389815954829387,.125733423088695,1.517901660052776
3716,15.853283201046027,.070890447933508,-.464587658854881,1.190285947328866,.396308338746378,1.190285947328866,.396308338746378,.092535609821645,1.524758663997837
3717,15.857550572028812,.075970580781019,-.462882562022661,1.190609480439087,.402828148346671,1.190609480439087,.402828148346671,.059049746663264,1.530752239059175
3718,15.861817943011596,.081051788555600,-.461149590833197,1.190789550803962,.409371660276070,1.190789550803962,.409371660276070,.025303186028452,1.535864387485816
3719,15.866085313994381,.086133456759971,-.459388652217581,1.190825105981932,.415935076712098,1.190825105981932,.415935076712098,-.008675774130702,1.540078216736954
3720,15.870352684977165,.091214966666110,-.457599669463927,1.190715216218609,.422514530218945,1.190715216218609,.422514530218945,-.042857940359111,1.543378004051286
3721,15.874620055959950,.096295695846797,-.455782582503603,1.190459078153536,.429106088872711,1.190459078153536,.429106088872711,-.077213278179333,1.545749258499195
3722,15.878887426942734,.101375018722464,-.453937348175022,1.190056018285204,.435705761645423,1.190056018285204,.435705761645423,-.111710970883481,1.547178780153001
3723,15.883154797925519,.106452307122290,-.452063940463934,1.189505496176273,.442309504034777,1.189505496176273,.442309504034777,-.146319482470034,1.547654716017042
3724,15.887422168908303,.111526930858380,-.450162350719199,1.188807107381716,.448913223925013,1.188807107381716,.448913223925013,-.181006624528349,1.547166612369027
3725,15.891689539891088,.116598258311828,-.448232587843076,1.187960586083529,.455512787662890,1.187960586083529,.455512787662890,-.215739626843278,1.545705463176717
3726,15.895956910873872,.121665657029360,-.446274678455164,1.186965807416645,.462104026331331,1.186965807416645,.462104026331331,-.250485211462881,1.543263754269710
3727,15.900224281856657,.126728494329227,-.444288667029175,1.185822789471898,.468682742201970,1.185822789471898,.468682742201970,-.285209669943899,1.539835502964769
3728,15.904491652839441,.131786137914929,-.442274616001829,1.184531694963116,.475244715346586,1.184531694963116,.475244715346586,-.319878943462903,1.535416292864717
3729,15.908759023822226,.136837956495316,-.440232605853236,1.183092832546835,.481785710386281,1.183092832546835,.481785710386281,-.354458705456052,1.530003303575175
