i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
71,8.475000080592265,-1.243965706904762,-.031886573986848,-.029685406824130,.552710219588414,-.029685406824130,.552710219588414,.514343651071036,.044357973461752
72,8.658610757819737,-1.240735705604005,.069550383929018,.064700826447994,.547880832577015,.064700826447994,.547880832577015,.508867108354422,-.096806416290016
73,8.846733621219727,-1.219725972973709,.170065420182293,.157541410612580,.516304469494229,.157541410612580,.516304469494229,.473191123888432,-.237860439262507
74,9.043271964668561,-1.180012115939774,.266036887075064,.244373052956238,.455786777779301,.244373052956238,.455786777779301,.405518619941914,-.375983706676414
75,9.253125500858511,-1.120497382887502,.352405102939025,.319261827091290,.362725991174542,.319261827091290,.362725991174542,.303641100606386,-.507895508883089
76,9.482136844488252,-1.040571465957696,.421037907159092,.373506143768063,.232008765047791,.373506143768063,.232008765047791,.166586042167848,-.629689656552743
77,9.733166274860128,-.943274335367535,.458244639068621,.394799752315860,.059933787495516,.394799752315860,.059933787495516,.002654675028363,-.737176309966322
78,9.987958225720181,-.844318725563899,.448575266924597,.375549883200477,-.139673795155784,.375549883200477,-.139673795155784,-.147278226271524,-.827934505391401
79,10.201761402498931,-.768078032558881,.399226122464556,.335067411276437,-.324633884290466,.335067411276437,-.324633884290466,-.218266610941782,-.903170932661345
80,10.366915564243818,-.715718224623105,.333014767217141,.299603064444086,-.478878999773206,.299603064444086,-.478878999773206,-.195650276321291,-.964695036346589
81,10.520844671227739,-.671532208086532,.247668413920491,.277827915692937,-.631186480669233,.277827915692937,-.631186480669233,-.065260202981238,-1.009021948417468
82,10.647281489074469,-.636412920341654,.159784056443346,.282354445890224,-.758726197741845,.282354445890224,-.758726197741845,.155995356660019,-.995545944202368
83,10.756618818324537,-.604087623579991,.071028748070847,.314043554703355,-.862859605541916,.314043554703355,-.862859605541916,.435304948984331,-.888561402850669
84,10.855241521035778,-.570538308854378,-.018076986767375,.370987748941566,-.940355425053185,.370987748941566,-.940355425053185,.718108175131439,-.657530899299160
85,10.947465387890121,-.532939265812995,-.107134606838827,.447612270736177,-.985437202413809,.447612270736177,-.985437202413809,.925265950756641,-.297483528773545
86,11.036549239364376,-.489268525847926,-.195531381478821,.533513556760557,-.992497010480480,.533513556760557,-.992497010480480,.970187290120911,.147891728826077
87,11.125240223420830,-.438286348535006,-.282383934659420,.613617929338090,-.959616502437511,.613617929338090,-.959616502437511,.799796305809942,.580587017883675
88,11.216123085994509,-.379665771104998,-.366717336622272,.670882050284594,-.891660832083736,.670882050284594,-.891660832083736,.437282171333112,.882720183461613
89,11.311905630856222,-.314094609620419,-.447838816350272,.691000634102075,-.800658235339614,.691000634102075,-.800658235339614,-.016598686637261,.980651853840129
90,11.415725835035989,-.243255922483193,-.525777895717184,.666343378976430,-.702437261336493,.666343378976430,-.702437261336493,-.437227442363695,.886269863600822
91,11.531572014849624,-.169772732695431,-.601645687127233,.596465040375282,-.611402720387016,.596465040375282,-.611402720387016,-.739477177876493,.679200594648373
92,11.684044807722406,-.088291406924672,-.688021577493629,.468016358630502,-.527990461098255,.468016358630502,-.527990461098255,-.911561292998460,.428931335578716
93,11.870576489436635,-.017173026614146,-.780254513750548,.293907594817247,-.466200622764357,.293907594817247,-.466200622764357,-.933404109635236,.258903000373390
94,12.102890168714136,.026503818470154,-.882275652457800,.085344503946828,-.413653370360047,.085344503946828,-.413653370360047,-.851104059773417,.217140543429270
95,12.373603921453013,.020116955338380,-.985692334940313,-.125839476685987,-.347217570792776,-.125839476685987,-.347217570792776,-.703166413783179,.285539055220619
96,12.639623576665269,-.036257596812654,-1.066789991169196,-.290270774179931,-.258047174819067,-.290270774179931,-.258047174819067,-.528968823750393,.385059745601688
97,12.880188618982025,-.119729339490803,-1.116933227515155,-.396621240844112,-.155786221516921,-.396621240844112,-.155786221516921,-.352685870914329,.460704136718889
98,13.101789691581899,-.214880981174979,-1.139748640578113,-.455759533684539,-.048652095944117,-.455759533684539,-.048652095944117,-.179939604871423,.500535411223301
99,13.312866696878839,-.313846003391991,-1.138775177739626,-.476062539248238,.058002186810365,-.476062539248238,.058002186810365,-.012550295578945,.504079030989422
100,13.519958025345652,-.411545935905211,-1.116119753608366,-.461950622441200,.159687986906005,-.461950622441200,.159687986906005,.147593031429758,.472032532907150
101,13.728590745556961,-.503594864593312,-1.072958067744366,-.415214784111702,.251717973528977,-.415214784111702,.251717973528977,.298079617757242,.404452616193354
102,13.944263145810540,-.585104382492806,-1.010005945748443,-.335692438464080,.328318051650479,-.335692438464080,.328318051650479,.435903617038573,.300523189605573
103,14.173060201949784,-.649381266582683,-.928194669856683,-.221538132969147,.381425179136021,-.221538132969147,.381425179136021,.557496954144316,.159100832840642
104,14.420605495166535,-.686024125475138,-.830662603450109,-.070306448094477,.399253048838102,-.070306448094477,.399253048838102,.659545063343892,-.017895572191912
105,14.682665727938007,-.680796227268275,-.728880475659090,.113841886442127,.369072907503441,.113841886442127,.369072907503441,.743266871519871,-.210931900122847
106,14.923260768205326,-.631181772888622,-.647744854835058,.301697699261821,.299371735710997,.301697699261821,.299371735710997,.821463236243789,-.359871190093602
107,15.109564609088849,-.560267566662898,-.598651585397466,.462258343509801,.225892654119537,.462258343509801,.225892654119537,.908184077011450,-.415445150588704
108,15.278214394588524,-.468888950150086,-.566368235167078,.624649127272325,.158436251648734,.624649127272325,.158436251648734,1.023972240567520,-.360992124088841
109,15.411326208465137,-.376348668708466,-.548063587851552,.768190333722400,.120535171140978,.768190333722400,.120535171140978,1.132423862567735,-.181895102261622
110,15.522282806354781,-.283986291311710,-.535279534375953,.897802665152275,.115391574842396,.897802665152275,.115391574842396,1.193399029501366,.115773789335022
111,15.619067729259724,-.191515032601905,-.522999992109284,1.012425701914066,.144757700039062,1.012425701914066,.144757700039062,1.152395296892150,.512095656049572
112,15.706752367875035,-.098505505260502,-.507785942378510,1.106093592319634,.208749671074978,1.106093592319634,.208749671074978,.950065672622299,.954389425061430
113,15.788909686592113,-.004815073413411,-.486951101452443,1.169157613963682,.303806288952548,1.169157613963682,.303806288952548,.548003308919490,1.343163448495394
114,15.868318863256237,.089187192767801,-.458316146857432,1.190720263647288,.420061924810238,1.190720263647288,.420061924810238,-.028850207820545,1.542299397059197
115,15.947355427814840,.182541977766568,-.420322344011366,1.163241871301957,.539954837264047,1.163241871301957,.539954837264047,-.659642433772515,1.435455768061408
116,16.028250793927455,.273876399182533,-.372335483339316,1.088102164935771,.640684423685097,1.088102164935771,.640684423685097,-1.157374306581218,1.011656032293099
117,16.113301489892418,.361873401247709,-.314905489065051,.978127740569432,.701071750133211,.978127740569432,.701071750133211,-1.373473912262298,.399567988267465
118,16.205072561040410,.445878653632042,-.249786803571387,.853952175718270,.708774019834707,.853952175718270,.708774019834707,-1.290006374660207,-.206924290629293
119,16.306632417759999,.526394174035999,-.179761503304000,.736461571152790,.662476883643029,.736461571152790,.662476883643029,-1.007360782269941,-.664940466872183
120,16.421826594585738,.605340148927862,-.108577376223942,.640950457917779,.568288021570824,.640950457917779,.568288021570824,-.657150545563985,-.934356222535081
121,16.555390782285130,.686134223680068,-.041470093096235,.576163483070282,.433924895503905,.576163483070282,.433924895503905,-.329049565110933,-1.056147172942742
122,16.711572327113345,.773359822560562,.013137441617613,.548442387214473,.263603933563565,.548442387214473,.263603933563565,-.033336444547917,-1.126778531217050
123,16.884346773072551,.869435795244216,.041024377429098,.576831183860094,.051205916098977,.576831183860094,.051205916098977,.445466899133785,-1.428216279197212
124,16.974781666615257,.924321058777157,.038981387691362,.651487891743820,-.110933692382101,.651487891743820,-.110933692382101,1.467506465407885,-2.471608414758907
125,17.019999113386611,.955815439063436,.030766758404572,.758601347967704,-.275945231731078,.758601347967704,-.275945231731078,3.850102256808254,-5.857593341126552
126,17.042607836772284,.974226724218921,.022475451840476,.886113392573036,-.496588336123158,.886113392573036,-.496588336123158,8.163026768731545,-17.087759009624200
127,17.053912198465120,.984824363779151,.015321585295966,.990107970369007,-.830092243578910,.990107970369007,-.830092243578910,7.716205204633435,-51.593704026117820
128,17.059564379311539,.990437076665150,.009525058469574,.958110596736647,-1.286814494634137,.958110596736647,-1.286814494634137,-36.868486630925574,-122.281765990184070
129,17.062390469734751,.992878421877532,.005330143878851,.712848422933102,-1.702272885311308,.712848422933102,-1.702272885311308,-158.607857314110049,-161.890013114465603
130,17.063803514946358,.993693767003426,.002770570092915,.416801645287923,-1.910822367739195,.416801645287923,-1.910822367739195,-260.822295866209799,-120.086396296714852
131,17.065216560157960,.993996011194903,-.000014438343846,-.002344508754418,-2.002202175900900,-.002344508754418,-2.002202175900900,-315.938118635545379,.722642980775755
