i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3487,14.876055245989159,-.631797486550148,-.666941597855905,.268689984839771,.305772913746640,.268689984839771,.305772913746640,.794709337347327,-.329438804543380
3488,14.880322616971943,-.631044653587633,-.665468903625221,.271971519743513,.304663306231125,.271971519743513,.304663306231125,.796527568623501,-.331871721997817
3489,14.884589987954730,-.630291820625117,-.663996209394536,.275253054647257,.303553698715610,.275253054647257,.303553698715610,.798364765631504,-.334293431320998
3490,14.888857358937514,-.629538987662601,-.662523515163852,.278534589551000,.302444091200095,.278534589551000,.302444091200095,.800221068353448,-.336703876946912
3491,14.893124729920299,-.628786154700086,-.661050820933168,.281816124454742,.301334483684581,.281816124454742,.301334483684581,.802096618009960,-.339103003047457
3492,14.897392100903085,-.628033321737570,-.659578126702483,.285097659358486,.300224876169066,.285097659358486,.300224876169066,.803991557072756,-.341490753532170
3493,14.901659471885869,-.627280488775054,-.658105432471799,.288379194262229,.299115268653551,.288379194262229,.299115268653551,.805906029277359,-.343867072047991
3494,14.905926842868656,-.626527655812538,-.656632738241114,.291660729165973,.298005661138036,.291660729165973,.298005661138036,.807840179635959,-.346231901979066
3495,14.910194213851440,-.625774822850023,-.655160044010430,.294942264069715,.296896053622521,.294942264069715,.296896053622521,.809794154450412,-.348585186446556
3496,14.914461584834225,-.625021989887507,-.653687349779746,.298223798973458,.295786446107006,.298223798973458,.295786446107006,.811768101325400,-.350926868308501
3497,14.918728955817011,-.624269156924991,-.652214655549061,.301505333877202,.294676838591491,.301505333877202,.294676838591491,.813762169181727,-.353256890159698
3498,14.922996326799796,-.623516323962476,-.650741961318377,.304786868780944,.293567231075976,.304786868780944,.293567231075976,.815776508269765,-.355575194331612
3499,14.927263697782580,-.622763490999960,-.649269267087693,.308068403684687,.292457623560462,.308068403684687,.292457623560462,.817811270183063,-.357881722892328
3500,14.931531068765366,-.622010658037444,-.647796572857008,.311349938588431,.291348016044947,.311349938588431,.291348016044947,.819866607872100,-.360176417646527
3501,14.935798439748151,-.621257825074929,-.646323878626324,.314631473492173,.290238408529432,.314631473492173,.290238408529432,.821942675658192,-.362459220135503
3502,14.940065810730937,-.620504992112413,-.644851184395639,.317913008395917,.289128801013917,.317913008395917,.289128801013917,.824039629247570,-.364730071637210
3503,14.944333181713722,-.619752159149897,-.643378490164955,.321194543299660,.288019193498402,.321194543299660,.288019193498402,.826157625745602,-.366988913166345
3504,14.948600552696506,-.618999326187381,-.641905795934271,.324476078203402,.286909585982887,.324476078203402,.286909585982887,.828296823671185,-.369235685474477
